inertia_mean,inertia_std,num_components,training_time_mean,training_time_std,evaluation_time_mean,evaluation_time_std,calinski_harabasz_score_mean,calinski_harabasz_score_std,davies_bouldin_score_mean,davies_bouldin_score_std,adjusted_rand_score_mean,adjusted_rand_score_std,adjusted_mutual_info_score_mean,adjusted_mutual_info_score_std,homogeneity_score_mean,homogeneity_score_std,completeness_score_mean,completeness_score_std,silhouette_score_mean,silhouette_score_std
346838.1731782172,323.0115872263661,2,0.1806966832082253,0.08322824942842479,0.010804133204510435,0.014177325693449568,275.5367005313199,3.551025822162092,3.5615911123459805,0.022613101437544088,-4.713733038843062e-05,0.0002992662703998179,-9.283104338772877e-07,0.0002817633946651837,0.00024422947288612544,0.00022954526388414655,0.0003875163726699178,0.0003643418031518879,0.07179509561472325,0.0008446287413894338
327502.53124704014,377.38586598914117,4,0.6422152500075754,0.425634447226988,0.01189321659039706,0.015018242433424152,169.9787635219356,3.8718480534348445,3.4048763992402216,0.22812012005616936,0.18011260630101852,0.03359151378504459,0.2819396235597992,0.04628469657417776,0.3079260399171339,0.04970331225933751,0.26087502829237286,0.043404494673620155,0.030741678980881197,0.029571918553371903
309784.2357707353,595.5959437348381,6,0.8840157667931635,0.3266977454252292,0.024547633196925746,0.012122137998546868,151.52980615640038,1.5327335069972223,3.1539412293027733,0.09047783991314926,0.30885408569568834,0.05346632185154415,0.4359528914563901,0.06533495310275868,0.5651087457217197,0.08347141846449344,0.35556449351883224,0.053599840233408226,0.03239046959373358,0.018607068555922802
293733.2501970932,496.2494514437979,8,1.5612515665998217,0.6344286290088702,0.022221799998078495,0.02818193496107699,140.84418350205823,2.585780519276799,2.842900925144124,0.03138954120469562,0.28270393280700157,0.013575521171299324,0.4510749308388725,0.023005942561861566,0.6428762470551447,0.03132745751982186,0.3482115815233087,0.018132567779580628,0.039042408362918155,0.007800598986075847
279269.28340171074,348.69322045684345,10,1.637226632994134,0.795619283041662,0.012990025000181048,0.014878439321645325,136.54908218960622,1.94152169521894,2.6857669301147165,0.04056320062190497,0.26264976416064323,0.007033684371302305,0.45069684132331356,0.008493663991876435,0.6908108330999952,0.01372178827221045,0.33532322525113756,0.006140815023130156,0.041829984401076256,0.0047427432065206025
266773.5541258262,720.0724222573771,12,1.908002424996812,0.38403194738225704,0.009597208397462965,0.007848779058309054,133.51287057103036,1.204398593841675,2.4579880462656654,0.04550139761407146,0.24986279653780538,0.005755060922043097,0.46434391451889684,0.006040017810767671,0.7522552541865818,0.009815566223683847,0.33675311147295217,0.004352736621385266,0.05504738831613393,0.0036049710525383628
256611.31243721017,264.92160125918195,14,1.4001361916016322,0.22411357482011207,0.013856716395821422,0.011851618435739166,128.96524545075573,0.9813890044936037,2.3490266431052342,0.02844963275566823,0.2395568682004651,0.009383650826268805,0.47824131041702655,0.012289731832686187,0.8065937355806051,0.019456863457841696,0.340882864421651,0.008957703463805426,0.06338244846497741,0.00781460718494256
248141.35187410266,756.9236575312488,16,1.2545081415912136,0.4050528251013736,0.004332383198197931,0.004895179084663686,123.74890111570089,0.8335652570970936,2.2766298342069895,0.020539524483503983,0.20580209867998298,0.0036703783744768716,0.4506342196779977,0.007973692897257174,0.7896748620210818,0.015018321251720515,0.31640982332626255,0.005408991465487536,0.06336571141452627,0.0021785295962841963
240682.71227198685,500.8428087470445,18,0.805668083607452,0.1259794133029468,0.014765491802245378,0.02092695727667193,119.27319093777923,1.948944554308949,2.204223528594341,0.034550681329476605,0.20244253570921855,0.006550543385928556,0.46076782754646206,0.009142889147292799,0.82814769541838,0.016838276649581787,0.32038606576605005,0.006308936548039501,0.07671367181763297,0.004298575659150342
233399.18258369976,229.80455356243306,20,1.6271422500081827,0.4028649564931008,0.006674500001827255,0.006978300172490635,115.97287065973777,1.7621820199230065,2.1494462214084007,0.02380366559326878,0.17992938472705006,0.006427980871847836,0.4485149292311217,0.008137806406612698,0.8287945332514159,0.0137594643976523,0.3087641097705963,0.005752467337919541,0.07913991255006729,0.005093419814749778
