num_components,training_time_mean,training_time_std,evaluation_time_mean,evaluation_time_std,calinski_harabasz_score_mean,calinski_harabasz_score_std,davies_bouldin_score_mean,davies_bouldin_score_std,adjusted_rand_score_mean,adjusted_rand_score_std,adjusted_mutual_info_score_mean,adjusted_mutual_info_score_std,homogeneity_score_mean,homogeneity_score_std,completeness_score_mean,completeness_score_std,silhouette_score_mean,silhouette_score_std
2,0.3182362473999092,0.09037996370799735,0.0005589453990978655,5.0669858530012414e-05,146.15188301055144,10.240647604873256,1.6953280522118839,0.030940250588993128,0.5135204713695718,0.024335443584594912,0.6309806632418935,0.016571743425191524,0.5000504326161833,0.017128351674711616,0.8576849844154595,0.01066429227013383,0.1783955991051324,0.012108604883184076
3,0.268398694798816,0.039599757549561035,0.0006577476007805672,4.9561360914515554e-05,148.57126582201127,7.4858277695849145,1.8945689580914806,0.026462814796332345,0.872510478279698,0.01969835225907589,0.8577917434960879,0.020982574522136862,0.8579069227595436,0.02215685420408126,0.8585515676905586,0.019683686965331234,0.1980368918093221,0.009929849815099505
4,0.41329920679927457,0.07967179920731461,0.0007690017999266274,0.00012167275393547304,120.08611201587223,5.468695977047152,1.9629602494313971,0.17585263018126238,0.7739481323446336,0.004247112896730184,0.7857188345016527,0.02104715668400452,0.8639633699123623,0.018814907952122487,0.7220452467001218,0.022739381323184104,0.18363008910610995,0.006374776866798199
5,0.44228217220006627,0.08476658436373193,0.0007768208000925369,3.181385869727329e-05,108.77613359456313,9.736831590136411,1.9754182312002513,0.210399037367122,0.6596765089809745,0.04041553275375325,0.7270278276908337,0.018282390479908008,0.871961859336734,0.02577467130865562,0.6258684898234067,0.020616227335132502,0.17277631748718614,0.006326876512050882
6,0.4842650036000123,0.08290407331165842,0.0010181405996263493,0.0002282242720097385,102.77336617304118,6.680807666982225,1.8369171574576175,0.18072319080667257,0.5606325381173525,0.04363059634832223,0.6940496242163811,0.018064535356076876,0.8942109020692126,0.011368418095445604,0.5697568944820308,0.0208957660741478,0.16235549906695762,0.016260061317254396
7,0.50093299739965,0.07959633207276007,0.00129334259981988,0.000662154490606016,98.26354290567721,6.166531015191332,1.935400977132403,0.11470609824284633,0.48638449339655165,0.03801991300527739,0.6530966208625186,0.020169473922446893,0.8904651983151812,0.013766318930596705,0.5187367697609611,0.021147272832279122,0.18094021777321284,0.014353180155966873
8,0.8881573130012839,0.30163058019674377,0.0012331883997831028,0.00015824934725829556,92.17249516503264,6.206565424827087,1.9679028010158994,0.13161202223685609,0.4225135826856275,0.016035337378566546,0.625197678099747,0.009928477363550339,0.8991870587356597,0.0125686605468464,0.4825110373987476,0.008028526483288806,0.1742541188876449,0.013298694892419421
9,0.9618653681995056,0.19707222892627027,0.0016326611992553807,0.0005238285725515774,85.07780490102027,4.349327389290542,1.9226974008251172,0.13607791077575665,0.38899298914373254,0.012989213628348513,0.6120984252318993,0.008692883135021964,0.9073657352933845,0.00816418455952224,0.4655415881819433,0.007980740297077035,0.15462364163323566,0.006747142069727755
10,1.3417694120005763,0.49419652368547035,0.0014025688004039693,8.359215770749066e-05,79.39110716589815,3.0611489371641243,2.0693795004402613,0.0578285365270025,0.36656851333542007,0.024483241721076673,0.5926967065745719,0.010875922064500254,0.9081354408670146,0.008150407401435194,0.44404451014289703,0.010249585119176915,0.1625337337902127,0.015777866228647523
11,1.3723310421999486,0.2624803538572743,0.0024969302001409234,0.0012309043180226903,74.96177335882096,4.273516661576942,2.06087746393203,0.06551808829172354,0.3416428723781724,0.019741272799555197,0.5807729681452931,0.006497570331200833,0.9141767285532927,0.009552436186254124,0.43006987826015275,0.005929808315062941,0.15548179262269946,0.011972714799477539
