inertia_mean,inertia_std,num_components,training_time_mean,training_time_std,evaluation_time_mean,evaluation_time_std,calinski_harabasz_score_mean,calinski_harabasz_score_std,davies_bouldin_score_mean,davies_bouldin_score_std,adjusted_rand_score_mean,adjusted_rand_score_std,adjusted_mutual_info_score_mean,adjusted_mutual_info_score_std,homogeneity_score_mean,homogeneity_score_std,completeness_score_mean,completeness_score_std,silhouette_score_mean,silhouette_score_std
2660705.4315162264,81840.7733462797,2,0.6161776155990083,0.09072097723415976,0.002743149801972322,0.0011592009591899098,1165.528557325873,87.91399933331607,0.701259251148732,0.005415865516772362,0.014039104540471359,0.003453922333038284,0.022045972167913253,0.002957220716855021,0.019609090201783752,0.002414475078822399,0.03688677470040161,0.004910973358438951,0.5048407356013112,0.003265174579435338
1333744.7891500383,65746.04888448464,4,0.7685966111952439,0.027842715212907283,0.0009146169963059947,0.0007018172548345384,1045.6858699119196,131.5998152829047,0.8434400801254298,0.009485113012473793,0.010156323770216871,0.0026099671420194105,0.02336044994177277,0.004126407535348255,0.03165622566015225,0.004405496246365647,0.030474192020546353,0.004745776619763351,0.3730808026091529,0.006360582425710045
994153.3082542485,53595.06177300149,6,0.7736820404010359,0.054361969166142006,0.0010156231932342053,0.00036033132782339774,904.4471990533614,115.20422627941232,0.9634266685327446,0.006590627179497138,0.011386168961065214,0.0012344690137095268,0.027535585692495514,0.003239473825221906,0.04457067307527911,0.0034408218589833933,0.03397915698554571,0.0029722274411956772,0.31387271881946627,0.003935753371054918
789756.956771639,45005.23019217281,8,0.817799376999028,0.03640856709299717,0.00048234879795927554,7.444137895578993e-05,850.7725219891151,138.33400663593167,0.9732777649796136,0.017768688754276608,0.00979524434081166,0.0016989800118609277,0.02729556111658263,0.003578390578042658,0.04924404327876828,0.0038821367581314175,0.033756029099420444,0.0031812159523010564,0.3099406575000542,0.009141294201666275
650145.8136472168,33675.62736401302,10,0.8584837269969284,0.056326577424895816,0.0004563295951811597,5.198724687534421e-05,790.669235752214,143.5101777504054,0.9821484775447775,0.017135793436145047,0.011046148735319916,0.003847313174352836,0.035028833809742796,0.008507369011486358,0.06734573167253553,0.010930659769540519,0.04006429310270239,0.007059641553426174,0.29587561124098644,0.006656475786606606
557406.2412863319,24265.52526781891,12,0.8629320331994677,0.021096483026024276,0.0004505405988311395,8.195869268358274e-05,765.4096180134438,151.6777246059829,0.9713016220104047,0.009943942534783588,0.010088409802850844,0.002461082594942364,0.031141225898389236,0.0038498236862835357,0.06702432042390766,0.004973369863878184,0.037682096538437126,0.0032399127718017685,0.28591033812171257,0.012802811681489537
488132.3309712978,21028.894159629395,14,0.860396970200236,0.02677120573791618,0.0004809565987670794,0.00011692761585558628,719.3498771279924,152.13637138581893,0.9751083912047127,0.01705953426224335,0.009035504509296428,0.001960279753094534,0.033200879940935915,0.005140419368966013,0.07594511949951196,0.006264455065785432,0.040441010901937684,0.004137462834016965,0.2788869823240135,0.015458554291072691
433715.84838701633,14808.945714413174,16,0.849982279597316,0.03848514695383655,0.0009566025983076543,0.0009319276574252613,691.3101766239902,144.4936782758372,0.97516031835084,0.03543372461123892,0.008639109405943462,0.0030035433555221777,0.03359737390227062,0.006349060305045441,0.0826524006918965,0.007702460729152956,0.04170661746119658,0.004709077231901971,0.27166744229051865,0.006439497570997874
393468.97100279556,12132.34918850752,18,1.1558091073966352,0.5124660227096769,0.0011274853983195498,0.0009997024543100565,693.8830934429701,99.66956700685796,0.9768760857179053,0.04587531633151953,0.0073942749439007745,0.0018774582023470972,0.029756722942560675,0.00506537827869462,0.08273942611724562,0.007569511728455138,0.04001713925475739,0.004080480199007255,0.27100931370964,0.004112006111255352
358753.7641916609,10378.917245217617,20,0.8960311421978986,0.11018407032130387,0.0005510355986189097,0.00013428153206174558,659.2200924216099,79.37095306836892,0.9810951979288944,0.026129260026769015,0.007904327806495273,0.002462187398041153,0.030711406090005795,0.007367447463941644,0.08996584197934054,0.011370033376868613,0.04170819564114962,0.005768774232043802,0.25858496396456376,0.005041534469907445
