inertia_mean,inertia_std,num_components,training_time_mean,training_time_std,evaluation_time_mean,evaluation_time_std,calinski_harabasz_score_mean,calinski_harabasz_score_std,davies_bouldin_score_mean,davies_bouldin_score_std,adjusted_rand_score_mean,adjusted_rand_score_std,adjusted_mutual_info_score_mean,adjusted_mutual_info_score_std,homogeneity_score_mean,homogeneity_score_std,completeness_score_mean,completeness_score_std,silhouette_score_mean,silhouette_score_std
32085.11778512944,563.4051618890222,2,1.8903920697979628,0.17516192269928754,0.002063072001328692,0.0016014186385620607,51.44665388659659,13.150507098570676,2.8491066598210635,0.8570897588344689,0.015098218639181071,0.02677863961994994,0.030786698097359965,0.027992516126074844,0.025671246890306594,0.02136933968151101,0.06132968737652981,0.035689301342232284,0.12499535958357803,0.09604650823295587
28036.66538909349,655.4656445520444,4,2.822827005205909,0.7051971901401395,0.001967435999540612,0.0014216389932552144,61.12685378701303,8.56764507907694,2.3732216171940292,0.02196617813369303,0.0481465698397035,0.004638980081088806,0.07955358950588858,0.0077965491683194615,0.08329071436694466,0.007734475711647281,0.09118548912348041,0.008174279847775521,0.0943499329774109,0.0019827654318348583
25336.693570775533,648.6491925099414,6,2.765160022402415,0.48272634575497625,0.0020378895977046342,0.0010037862526571083,56.342189525529804,6.634816269844063,2.1720622962984963,0.08708108482825166,0.04289471635821098,0.008388084131668755,0.07969719337522083,0.005178606444036231,0.1006168187593615,0.006475666480155362,0.08128463683872775,0.004653404408188228,0.09785423413569391,0.005409885221983385
22839.512906516706,409.0295409390079,8,3.162534691602923,0.6075984328967444,0.003725782601395622,0.00437385464192499,55.043784252139275,7.468592532833486,2.006187930418905,0.034984622132580766,0.04180941757599227,0.0020909418460005446,0.08527512115677668,0.006541180585900829,0.11844606348037487,0.010624454161487586,0.08250260620686614,0.005018458716235881,0.09974020694389296,0.004526119547694739
20989.384835662684,320.2417339107925,10,2.791029297799105,0.6606270805793523,0.005005533201619982,0.004721556950784453,52.702597980591555,7.35424216052021,1.8650240859732385,0.027411121367936546,0.03245622003460837,0.002376195303580394,0.07639139952256033,0.00429013899401427,0.12060213520324034,0.007966734913075613,0.07305505825487998,0.0037443953393685235,0.10064084963193995,0.0030789404786171486
19699.14273775471,219.35746226400616,12,3.91540874899365,0.8272748001277991,0.007816585397813469,0.00954970890970991,50.13791382026282,7.640410427924914,1.7798077191142994,0.07353649941306438,0.02319004910185678,0.0017999925160070204,0.06512161947774357,0.004736470627038554,0.11602450438800642,0.008000878569101741,0.06379282374326771,0.004030323162538677,0.09632306145537732,0.011670014946033955
18980.672114480905,187.48494502417623,14,3.090897495194804,0.2983348978032505,0.004776831599883735,0.004111264843836345,45.723162098415216,6.786567880558985,1.8584152654491948,0.04873053363970486,0.023130354665418684,0.004795129125010699,0.0711230676541497,0.00394713287414411,0.1336220634212301,0.005269111205063364,0.06845718513697462,0.0038275534719219265,0.09050097227143428,0.008867688149660607
18351.104649162975,166.71538936878648,16,3.999366641201777,0.10565569722455909,0.003368014207808301,0.0006780449603814643,42.6182804506319,5.3812888231371465,1.8711863818926726,0.021956212673033326,0.021719368274258504,0.003098483509105,0.0721343841918913,0.004474183918487339,0.14370827676776857,0.007223886724696446,0.06958594943213793,0.004093289932422132,0.09096645438731647,0.006757618109503849
17765.908256658146,170.7788029634303,18,4.946752904797904,0.40795227827621405,0.005322122201323509,0.00209105707734863,39.659085722454705,4.81987467233903,1.8843729513525524,0.041200621489598126,0.02079440631615372,0.0026991989411817986,0.07221787355028128,0.005977707601061461,0.15199749536600088,0.00979390504939794,0.07012138852594285,0.004837533138098122,0.08428946144291069,0.0048895870071118015
17307.4255487316,154.9600853759191,20,3.476652142801322,1.055926911043598,0.004683347599348053,0.0037465206009145873,37.216899674120526,4.530104469245241,1.8989618757746165,0.03166666929253159,0.01956786776785572,0.0021588259292196505,0.07216042518054147,0.008336119543016529,0.15920241623480041,0.014455146618934359,0.07079412013061459,0.006453140181030797,0.08276133536520927,0.00475911961651323
16320.153962110771,113.88257964914474,25,3.2070661331934387,0.6659818227749502,0.00393753859680146,0.0023221056981234307,32.86011037371894,4.591815108014098,1.9420345984614962,0.03327837491874239,0.017026809206370508,0.0005692164248719176,0.07350506864837655,0.005527970514424629,0.17631470781300262,0.009696847802295077,0.07353858280948586,0.004349939041221935,0.07846584834225005,0.008214163507118162
13330.148282981483,125.46108584597681,50,2.8641375757870264,0.47243625014220914,0.006060040200827644,0.005965481435994009,22.050947033949146,3.250488240496577,1.8279964585897783,0.05539834922948096,0.011446002003826752,0.0011410865182846035,0.07095616585382027,0.004449442917080152,0.23451085278128736,0.008749448678923714,0.08139087554751703,0.0042575535827971914,0.06957592051947342,0.01020679429131599
11639.419903940885,94.40553682616664,75,2.949025286000688,0.2787033089361117,0.0016641455993521958,0.0007309258009572483,18.216335804014072,2.804514150049019,1.750783951495799,0.033693342149753815,0.008567392537660121,0.0015376190947801434,0.06946038050900454,0.004531025112596358,0.2828290884150295,0.012025554020620865,0.08879315465965651,0.0036288860459480934,0.06107942551125162,0.009605371200175428
