training_time_mean,training_time_std,evaluation_time_mean,evaluation_time_std,calinski_harabasz_score_mean,calinski_harabasz_score_std,davies_bouldin_score_mean,davies_bouldin_score_std,adjusted_rand_score_mean,adjusted_rand_score_std,adjusted_mutual_info_score_mean,adjusted_mutual_info_score_std,homogeneity_score_mean,homogeneity_score_std,completeness_score_mean,completeness_score_std,silhouette_score_mean,silhouette_score_std,num_components
1.2041673215993796,0.2052615223107944,0.0030870459995639,0.001526630372564,1162.8323365004749,87.76548125045555,0.7026468616777893,0.0055935949835937,0.0136463901953066,0.0031575152729692,0.0217331454936029,0.002913796161783,0.0193706665801121,0.0023900954862416,0.0364357095807677,0.0048940846576954,0.5038915962699353,0.0033441474941693,2
1.733364144799998,0.2179613238490276,0.0056090673999278,0.0022669408921658,1084.1989944950926,119.67073412945224,0.7890419124122463,0.0140661378331791,0.0131800853603077,0.0032908915915174,0.0273963477648448,0.00465889455197,0.0303669723304894,0.0040666908264032,0.0365808976269907,0.0052964985130425,0.409379175054453,0.011492363661599,3
1.8561338846004216,0.2364463581577939,0.0026297651995264,0.0025047722542897,1041.8252304039074,129.78007710236915,0.8461808205151999,0.0101772504709317,0.0099042947064586,0.0021524990669888,0.0230811542364038,0.0035672720710719,0.0313757506069575,0.0038499290466228,0.0302025642335094,0.0041921267233443,0.3716735490974923,0.0063428299425656,4
2.077207778799493,0.5530168204502783,0.0046195217997592,0.0012153144590536,967.3054423792028,112.8671333938566,0.9184568627081002,0.0213266415171628,0.0081548714310674,0.0021454622093164,0.0235177549303864,0.0041870251032853,0.0359242343840632,0.004360014990395,0.0305131467946265,0.0041172595235613,0.3384197197139909,0.014318525341418,5
2.5538233792009124,0.3708423316547765,0.0020596194000972,0.001224445934166,898.5044411906871,113.63510852884588,0.9773298335137848,0.0095791982382348,0.010650056609995,0.0015987798732471,0.0261716948075363,0.0025651759882403,0.043111326451856,0.0028568771574231,0.0326963665601115,0.0022717875760621,0.3076828033127192,0.0054170692935496,6
2.576077910800086,0.3110163742476441,0.0020024990008096,0.001549521126219,850.8971704145813,119.54176238688908,0.9789825949217204,0.0173162992518624,0.0086902323035075,0.0025809122409749,0.0265584073180786,0.0029753764117425,0.0475775994485347,0.0037251847020511,0.0331003539982888,0.0026503148985203,0.3074346641510359,0.0071180964326037,7
2.6307014201993297,0.3657304138468787,0.003153059399483,0.0006853158037484,834.9693156460766,141.21532009314302,0.9575607210989407,0.0479437247791395,0.0092352795063982,0.0011802053245026,0.0277703859800659,0.0048932565464429,0.0500659161601636,0.004699626855056,0.0343090801580526,0.0041380779557237,0.3055042926090391,0.0114921260092713,8
2.3578907622002587,0.3386798480265846,0.0019460157993307,0.0011483013184372,820.5530859763967,143.90642605905845,0.9701222316688742,0.0329402351209049,0.0110419187566452,0.003837193226852,0.0285668527333186,0.0030655582489423,0.0548771201653554,0.0035549223719816,0.0348598493794438,0.002690803520983,0.2995104987900303,0.0075335736615875,9
2.584160423800495,0.3260623639894493,0.0037295080001058,0.0014517309635277,784.3971583452515,136.68984350615568,0.9840105990238356,0.020964362058612,0.010272820758498,0.0035785247868938,0.0291993326891078,0.0048908860192795,0.0595279235614721,0.0059463458021073,0.0355834471568819,0.0042069735386185,0.2958385075438657,0.0059384587707405,10
2.620016639000096,0.3671910710681598,0.004701979800302,0.0023823209068707,765.9209942761291,143.231671711019,0.9866520589691128,0.0137740339583695,0.0101125410772296,0.0036637893438071,0.0316243885769938,0.0057670656822642,0.0661888672122652,0.0074873305419109,0.0379358076173868,0.0045952267150541,0.2873263350009053,0.0122654090478971,11
2.581792873199447,0.3086330193378348,0.0036263319998397,0.0014491741737543,755.8119959168455,154.6704175669537,0.976150543850728,0.0103713437198433,0.0105647347997375,0.0041650646201528,0.0325606525756497,0.0079273943024421,0.0694769878064962,0.0103833090307413,0.0389426073087009,0.0065682395652575,0.2846143953035627,0.0136277905713886,12
2.466505167600553,0.1854787866922106,0.0020983697992051,0.0009198881876879,728.9870524404736,151.87240243891534,0.9646035605951272,0.0164747995401433,0.0103371556308803,0.0039207903708889,0.0326639954406223,0.006179957503216,0.073259586531157,0.0076267912510948,0.039722576134859,0.0048170003469283,0.2827631240367485,0.0143413368268977,13
2.5619063345999167,0.4683189993716761,0.0022868942003697,0.0012672089058216,706.8337527895808,145.2905389416817,0.9848383551054208,0.0116165708922314,0.0094094173848433,0.0028331703256733,0.032104849131616,0.0054690538536174,0.0742587509858703,0.0071728015836127,0.0396782287907358,0.0044394912040135,0.275357226338075,0.0109829925712344,14
2.675290831400344,0.3537388155370982,0.0028285205997235,0.001097821427347,704.9260202635489,147.6334784281839,0.9869869515020752,0.0334286856855934,0.0090161758472928,0.0035811970726989,0.0330256245639736,0.0055853730387722,0.0787282132746971,0.0065420895663238,0.0408693569449015,0.004094627147543,0.2756114829424076,0.0076044070051777,15
2.8744602402002783,0.3797852169067427,0.0027948237999225,0.0016770856362622,689.0111195793468,132.63399648555375,0.987583639255046,0.0503298497258045,0.0085285569132425,0.0025939009151686,0.0327448466984993,0.0063512292969876,0.0811956518797333,0.0081449865176934,0.0411617579967086,0.0050697176818329,0.2679229546963039,0.0133872857806733,16
2.909557798199239,0.4573296910120747,0.0026354608009569,0.001158211808196,675.6002768966523,143.15427421147004,0.980971657599062,0.0235926596403066,0.0086006696030639,0.0029005287879979,0.0326307862042931,0.0088636150837488,0.0840309000020159,0.0120956641665779,0.0416211342806992,0.0067324758931387,0.2682531209604607,0.0024920868103641,17
2.880366654199315,0.2094786782689915,0.0031730014008644,0.0007353103728775,667.2532363558806,149.10253157965056,0.9876647395612128,0.0324734037405131,0.0087851249895239,0.0028509654436614,0.032669689193837,0.007811789611127,0.0873081821662135,0.0106538618183178,0.0421032849235864,0.005919999560148,0.2672424506716739,0.0126592745657367,18
