num_components,training_time_mean,training_time_std,evaluation_time_mean,evaluation_time_std,calinski_harabasz_score_mean,calinski_harabasz_score_std,davies_bouldin_score_mean,davies_bouldin_score_std,adjusted_rand_score_mean,adjusted_rand_score_std,adjusted_mutual_info_score_mean,adjusted_mutual_info_score_std,homogeneity_score_mean,homogeneity_score_std,completeness_score_mean,completeness_score_std,silhouette_score_mean,silhouette_score_std
2,0.2143547920102719,0.10604502643719256,0.00031377479899674654,0.00019296634350380245,35.889037939822536,2.8348560057947196,3.232546441284957,0.18469984920895743,0.01827511416390739,0.012405051608224317,0.04188985075718495,0.0105911759418093,0.02933763860655193,0.007265470463052592,0.10629309203149469,0.021109587911061732,0.23190323818300654,0.04470804841029091
3,0.34404492520261554,0.09217327326823839,0.00026145000010728835,1.6711501839726208e-05,42.75884636096341,3.477859105337979,3.1654068951195287,0.18681113363193969,0.04146612176438293,0.011777172082802607,0.06809982226931195,0.010628371032703934,0.06329435762952017,0.008864582378624924,0.08895323735529034,0.013799994253403535,0.07369358110228177,0.004003424597947764
4,0.25288720020325856,0.11231670252985668,0.0003539329918567091,5.511936834262411e-05,37.006565130467706,5.858487571793867,3.4675548469069817,0.24675461088733822,0.029108117229021745,0.015058211165722526,0.049429772111104844,0.01589118763728259,0.05431862377859834,0.013031772814046185,0.05989466892975208,0.01950525487395052,0.04106206945430816,0.01637426064512064
5,0.3604842083994299,0.11639474667897673,0.0003199749917257577,3.0348751902336703e-05,35.04301053393347,3.8585365796424895,3.174073295600338,0.16267361918561113,0.027258030769838328,0.010117129363949675,0.04297170261253286,0.017822515041890856,0.05521294162093783,0.019110246559050893,0.050116407310375324,0.01672151116493118,0.03379845543903573,0.007618363469565682
6,0.42340377519722094,0.12634524070293413,0.00037625840050168333,2.8654010087158936e-05,31.057236648201087,2.1564369492426225,3.0958749220391715,0.12708629792143533,0.04037385540466733,0.007606176607066234,0.06648952145699596,0.01096412809762149,0.08337550709113883,0.014280266017158148,0.07182173997069516,0.01017354251371049,0.03857771012446212,0.013817920518886513
7,0.3832074748002924,0.12223645540521108,0.00044088359572924674,3.423796598824344e-05,30.95422377143833,3.911872116539481,3.0404870469359055,0.12984760801704065,0.03468911057043807,0.0041098798467077684,0.07047036781906837,0.004491787036997314,0.09737389761786128,0.006256996399908996,0.0717848984674879,0.0031266017596449243,0.024539029162891416,0.00868733774252704
8,0.47454179160413335,0.15207200618126462,0.000525025010574609,5.25622449949294e-05,30.741380507662814,4.204250938549893,2.8679486516122688,0.16942543020249334,0.033395705021558184,0.004257053420131399,0.07199160810515702,0.005859578119691539,0.10373989024726635,0.008076834889915896,0.07223185793792761,0.005465548721122097,0.012875794198963189,0.015781916056861047
9,0.5334662917943206,0.06949739755736113,0.0011930836015380919,0.001400864625661734,27.514527583083073,4.164664705936793,2.9257356725772325,0.09577555999371867,0.030011641854518666,0.0069395957959106636,0.06708964813352855,0.013411386569436173,0.10174759578183015,0.015451015319789901,0.06783964600388112,0.010913230231448821,0.012987253487389027,0.014877579267393453
10,0.5311862584087066,0.11344630498957246,0.0009555249998811632,0.0008116970408703174,27.63406297515823,3.179213949784428,2.9837907771348045,0.17008742679506691,0.03476273159436134,0.0052255406585363,0.07229646949263437,0.005677132885688173,0.11418209226219027,0.005338840522610543,0.07102285889454757,0.004733004878436696,0.01075406430708246,0.006801336602181232
11,0.6669837415916845,0.23046172981389274,0.0005875582050066441,4.194481318002769e-05,26.001206184860347,4.3324345468290195,2.8547161955761835,0.0929242564906494,0.031126180993107176,0.005963222993928717,0.07605880945507636,0.00847625776088132,0.1229061011801108,0.010123584585440257,0.07433877734014523,0.006897506422571808,0.003951646265290294,0.010097352737994033
12,0.5151954417990054,0.0486965704977279,0.0006850834004580974,7.96882640206416e-05,23.63623585209509,2.4973051492174747,3.0644008092215604,0.08624953886023078,0.03260324071714896,0.0035217107131484938,0.07504591733848527,0.007205336834052753,0.1278511403436396,0.009366248487629573,0.07310924928679574,0.0058613253230641316,-0.0002830895866261734,0.007510324457589615
13,0.558138174994383,0.11031520274802761,0.001156766596250236,0.0008181956163405798,23.26406013866558,2.6381137912241073,2.961404242358813,0.09284692847263136,0.024134371803464418,0.004713560565645299,0.06956983958550576,0.0061746457670049625,0.12334832851961872,0.008343690982886735,0.06902659442783757,0.005083952051556545,-0.0091635306893062,0.009726193059644006
14,0.6301505834038835,0.05710114221750598,0.0007531085982918739,4.6538725108607815e-05,22.68457259240278,3.21796976054191,2.8732043396522244,0.10949648151711826,0.025344519557710655,0.004995274744885416,0.07019078870374845,0.00986232686880317,0.12718484952297776,0.012103210039272772,0.0699657353969434,0.00900958201709978,-0.01205900326455935,0.010763833000264197
15,0.8028837920108345,0.19294616661584638,0.0007665248122066259,6.501384114791141e-05,22.03318888257375,2.627269349411794,2.901801868310936,0.14626555759480894,0.02529593135530569,0.00275472930713868,0.06952645289281667,0.006381172990197593,0.13129528671326973,0.011498594261754659,0.06921299333200233,0.004935622902684748,-0.012419772958503179,0.018433052458334986
16,1.0736307330022101,0.2047059944788574,0.0013699166069272906,0.0007199234913120608,21.430795070050397,2.7077459308808187,2.964420759821908,0.12431730523873129,0.02002795333602232,0.0041775597671033,0.06824850281043451,0.005845885004865441,0.13354551655283103,0.008188439696531994,0.06853123007690087,0.004094641280514807,-0.008412219621129563,0.008786933876329409
17,0.9894587250018958,0.18802795897331656,0.0009576577984262257,0.00012045842589164727,20.084228287109546,2.9609576651887495,2.96515972948999,0.18797240262641104,0.025192244132803278,0.0035497897870538737,0.07303942015556905,0.005660264508043392,0.1441265720390332,0.006788636674398763,0.07231810230229033,0.003385811741951849,-0.021400019303181427,0.00837993209500729
18,1.12643786680419,0.46397328230023765,0.0009930083993822335,9.17633593449677e-05,19.794858359614146,1.6675548021857485,2.916769582416781,0.09317117695927743,0.022767838096197302,0.0010211728795713193,0.07106223303312005,0.003739424291965539,0.1436509341650503,0.005249786721807775,0.07135185128218624,0.0022973322330805076,-0.020418908969944527,0.011630277521677215
19,0.9961010750033893,0.2545837225174396,0.00177309179562144,0.0009337156880681562,19.07433320199824,2.2306508169899932,2.845225958052021,0.05400066661444264,0.019941319367286145,0.004924080307103115,0.0645304388303928,0.007028203591398024,0.13812813507387955,0.01160052799393551,0.0669572860703759,0.005151718835523786,-0.020048865898728313,0.006143109827155664
20,1.0375464414071758,0.2295813367298933,0.0016199831967242061,0.000995029827182028,19.86678094018143,2.293633675328543,2.8004711945119385,0.18424388484912654,0.021378943791426335,0.0023781887117741065,0.07139848417072214,0.007360917910375123,0.1506988870450458,0.01197277598292105,0.0724894436887752,0.006179129753584409,-0.015821341272500084,0.013984794469133246
