num_components,training_time_mean,training_time_std,evaluation_time_mean,evaluation_time_std,calinski_harabasz_score_mean,calinski_harabasz_score_std,davies_bouldin_score_mean,davies_bouldin_score_std,adjusted_rand_score_mean,adjusted_rand_score_std,adjusted_mutual_info_score_mean,adjusted_mutual_info_score_std,homogeneity_score_mean,homogeneity_score_std,completeness_score_mean,completeness_score_std,silhouette_score_mean,silhouette_score_std
2,0.24515765699907205,0.07230378784967406,0.0007827553992683534,0.0006348198121302463,64.66030530239829,6.516947724833288,3.0610970580859513,0.08735358712070952,0.01312464764972202,0.0023502909707932593,0.01663204259132211,0.0026270930174067705,0.01549680740653665,0.0018209517993623351,0.029054032821391018,0.004098357849201532,0.11792678158633943,0.005595733195180006
3,0.2716700143995695,0.07388980842754195,0.0005233438001596369,4.469432564206283e-05,59.27425213125709,6.843683848347549,2.8002359837780824,0.16300637230336967,0.012509863333109054,0.0029082903456375394,0.022688293000218476,0.0023834021046161206,0.026160444864573223,0.0022159484506054433,0.03126863635157865,0.0035679938149391363,0.11022790070937334,0.011113560730361207
4,0.34377831179954227,0.059895813454134264,0.0005949250000412576,2.7308188996710155e-05,57.04415734319415,2.6410945035173157,2.5815859678400335,0.19220061825059528,0.012227891024693089,0.004239506911111832,0.02285319829560688,0.008309468453357014,0.03147602681732871,0.00872686793426924,0.029517004918445548,0.008559415260142682,0.10527693727061771,0.00938760467830512
5,0.39901274259973435,0.12759054598817568,0.000658828599989647,9.585012824887486e-05,56.16427213978318,6.305107020670012,2.3039676464444336,0.20513540815584488,0.012295042985168274,0.004015248369571519,0.023516777359580864,0.002120576942485833,0.03638795612912928,0.0022040577694078683,0.029980357122557793,0.0012998048921833791,0.10860018743359634,0.024627355343221063
6,0.4063006181990204,0.08589963905493793,0.000876480400620494,5.685711998667805e-05,53.892247766023786,4.0306345755143935,2.2750294128195763,0.2372587594421639,0.008633738133231737,0.0025230471666885085,0.021540651679726002,0.003487341490701697,0.03660083055330769,0.005264271901861686,0.028250613105717453,0.0034231592416815626,0.11293259194730802,0.022555578190837068
7,0.4751069183999789,0.19685020513310195,0.0010365599999204278,0.00015486939162316827,56.73214571490017,8.374432155068652,2.1279692483896784,0.23836184821253914,0.010785406231402204,0.003568420554480005,0.02286792905885194,0.0020206238958208208,0.042117804461253426,0.0019785889824037194,0.029377887234607762,0.001912907589567301,0.1026637330807473,0.026185555985473914
8,0.6348783096007538,0.16549881609668324,0.0014916905995050911,0.0009829456398795357,52.281689478449174,6.369946239218837,2.161647676864535,0.18712854954743943,0.010640721308677274,0.004034050048461766,0.0274744624100124,0.008011839975837074,0.05177827198094755,0.01045550077857149,0.033316905648690325,0.006867061406182314,0.08295405396127979,0.014520409868377866
9,0.6103184372004762,0.08703765559321802,0.001269563798996387,0.0003194794110922866,51.423646568838386,5.1798806450539425,2.192378784155613,0.1583852879272502,0.007538826264950657,0.003026362771350883,0.024626251006337314,0.007013935702579951,0.05238203062229937,0.009008960365676907,0.031581793380065025,0.005783466890772282,0.0874860751185141,0.013904347320794347
10,0.8295418725989293,0.14910954129795898,0.0012667148002947215,0.00032464539186001165,52.343568726814816,5.796055175643194,2.2194306877603878,0.09245791650652546,0.009166364038366206,0.0032066813344436037,0.027043574042308137,0.009157054238705945,0.05709229384438828,0.011294116187983016,0.03357128211941718,0.007310667485471519,0.08988756405265808,0.01572598619295016
11,0.778714764599863,0.1074785137467764,0.0012813750006898772,0.00013689378286446937,49.69512310898204,6.169087814867757,2.2169177465173044,0.026440108971176178,0.009624876257043731,0.0016277382669246266,0.02790173954273894,0.006714911841694517,0.06284770358036547,0.009009096707204093,0.035062515783656746,0.005474216484373074,0.08596204317461191,0.009975398175027572
12,0.8778305624007772,0.15962904698769956,0.0020489901995460968,0.0012328650440522945,50.72202926856053,5.735259770346784,2.2510564378203943,0.01753797598390839,0.00824456029405607,0.0025954218587575474,0.027064789395626322,0.006399198405438312,0.06385316873006965,0.008378994603277724,0.034620238245367564,0.004980488433560553,0.08153432816563945,0.008310754529968028
13,0.9346670210004959,0.1577591049930034,0.0019519408000633121,0.0011721575661577002,48.503706963774405,7.246595110901029,2.2733721014337904,0.197020316334568,0.007847009965501084,0.004122689630986104,0.027209123052548558,0.006313260846400129,0.06692523417096805,0.008901813555909487,0.035399608710198496,0.005146513675829882,0.0762557329552059,0.014471697717056456
14,1.1690462806000141,0.20622296389377548,0.0015019533995655366,9.247532862278939e-05,47.615178999835194,5.386801627388936,2.112466883036967,0.09724182981109074,0.008027959349677326,0.0021091088129641853,0.02866129261761064,0.004406669257280716,0.07273546965554073,0.006009142372133044,0.03713721149346586,0.003527404369548387,0.08099964616259939,0.00999700250919769
15,1.0267543017995195,0.14159271822696573,0.0015343715997005348,2.6842550816332156e-05,47.145057351161874,4.910624901515053,2.135816720200528,0.1268295287514097,0.006403191383470358,0.0024740361424133244,0.02749061106974567,0.0059737073944961085,0.07284988240870201,0.007700558341356704,0.036692145418921705,0.004614767603822797,0.07591450238296515,0.011737378643835152
16,1.0671557629990276,0.18121998262831984,0.0017295866004133132,9.790566000353802e-05,46.30548181309412,5.111519704863295,2.0251627316226575,0.09802685851980544,0.005385328673221399,0.002681518924859974,0.026864781431056157,0.005351192741325744,0.07582394165554145,0.0076539126707863385,0.03681099428616845,0.0038326278501185475,0.07115619137043279,0.00816644067397084
17,1.2656136928002524,0.11583040723217466,0.0019477661997370887,0.00021412090757947432,45.36422594809037,3.568614069585945,2.0520615911714435,0.0793966395062024,0.004986217665554676,0.0014909689428810168,0.028761486589932835,0.006349428136786518,0.08140381419227552,0.009367560211112173,0.03880565150202253,0.005108760604009186,0.06169326449432931,0.009315605859767106
18,1.4144752394000535,0.2673162025720415,0.0024286587999085897,0.001166302439136276,43.93883858430039,2.929823211660126,1.9893087589398717,0.10236579841911705,0.009150206210474356,0.0021125881308607496,0.03402586277338594,0.0023569323969263676,0.09202359638391404,0.00395316985351999,0.043249236803708166,0.0018500819079874775,0.06252720704187267,0.011792634330004315
19,1.8543663259988534,0.5511702119134347,0.0022444726004323457,0.00046649849513654643,43.68830982456361,4.835551888547578,1.9330275328079485,0.10175887425052137,0.006876996575899038,0.002317772835408224,0.029895904732137955,0.006060834313119485,0.08887909362819124,0.009835315388409278,0.040694024233921905,0.00485274662483524,0.06618555860434364,0.006827938943182008
20,1.6841948959998263,0.3555251843346086,0.0024257981982373166,0.0004576287568966577,43.61891590159516,4.880195065355373,1.9193078730126871,0.1594180635135133,0.0061905725037324595,0.0017494876268766084,0.02992381723810425,0.004121302842948195,0.09140021355693033,0.006863572102165775,0.041377007904002394,0.0036614326955863906,0.06560186238019956,0.02016577573138776
