training_time_mean,training_time_std,evaluation_time_mean,evaluation_time_std,accuracy_mean,accuracy_std,reconstruction_error_mean,reconstruction_error_std,num_components
0.008634193999265941,0.0010021196867300941,0.0041488180043719085,0.0008055943465746842,0.9819999999999999,0.0029439202887759515,0.05436981919949288,0.002012093075437474,87.0
0.012102980331595367,0.002711498766497468,0.004229111000313424,0.00047105476601039286,0.984,0.0021602468994692888,0.05205494041409931,0.0018385091376544134,92.0
0.00920760799878432,0.0008134192512465447,0.004504012002144009,0.0007453496231128952,0.984,0.005656854249492386,0.04775850133371845,0.000746012046628776,97.0
0.012168865000906711,0.0017608270524477124,0.016312436001802173,0.0117946253792174,0.9836666666666667,0.004189935029992182,0.04922077606783665,0.0008469311796735214,102.0
0.011993717334310835,0.0034413750185165255,0.008969079339294694,0.006362220007027934,0.9860000000000001,0.0028284271247461922,0.04546505492506125,0.0026388102864812316,107.0
0.01314891200066389,0.006888839102164448,0.0035816850043678037,0.0012188451916205025,0.984,0.0037416573867739447,0.042732597183098554,0.001306285534043847,112.0
0.014413985666275645,0.004196002197538171,0.003929798670772773,0.0006210917038441499,0.9836666666666667,0.004714045207910321,0.03955072310771477,0.0013003643969565378,117.0
0.009932369672848532,0.0022705754253447732,0.0104868349978157,0.005022391007256755,0.985,0.0043204937989385775,0.03831094753899631,0.0005037643549461964,122.0
0.01716381634469144,0.01151233758850466,0.01422646733893392,0.0069118750747087674,0.9833333333333334,0.005185449728701353,0.03321163883907394,0.0023271829991847823,127.0
0.018891488997420918,0.010255545461148865,0.0045751140035766484,0.0014092906656706014,0.9820000000000001,0.004546060565661956,0.02928164281576542,0.00014198637339799737,132.0
0.01136611867210983,0.003137566128588916,0.00395453999711511,0.0003258696179357815,0.9856666666666666,0.0016996731711975965,0.026787009481748374,0.0018030921735822495,137.0
0.017890918665216304,0.005204896273670346,0.017083711999778945,0.008703221295191022,0.9846666666666666,0.0020548046676563273,0.026460950742493234,0.002327386102354458,142.0
0.01418991333048325,0.002765286135217321,0.004243985002782817,0.0008845970530083933,0.984,0.0032659863237109073,0.02546500270535339,0.0021392289099698104,147.0
0.016054811669164337,0.007159259907919943,0.003648381670548891,0.0003875640776424228,0.985,0.0029439202887759515,0.022003962892761807,0.0006552888582641832,152.0
0.011839027337070243,0.0014823159348418887,0.004443271333002485,0.000664383146286009,0.9853333333333333,0.0037712361663282566,0.021689679750109343,0.0013943326238681903,157.0
0.020480061662965454,0.005888682713224558,0.0042809450048177195,0.001281012121778499,0.985,0.004546060565661956,0.01629618311560102,0.0005516157601675812,162.0
0.017072462336121436,0.0036854008173337637,0.007864796672947705,0.00517888275763674,0.9820000000000001,0.005715476066494088,0.015784946562276306,0.0010539440717055783,167.0
0.01694466866319999,0.0032917310336201375,0.007023595001858969,0.004363474670161148,0.985,0.003741657386773945,0.012992309641549222,0.0013339286374289651,172.0
0.01619844000864153,0.005751064381073213,0.007578199331571038,0.005542997840417459,0.985,0.0029439202887759515,0.009857187286058233,0.0009453382136396099,177.0
0.014778652000435008,0.008385484110627067,0.006087375334269988,0.0037933064103487374,0.985,0.0035590260840104404,0.006406691410877955,0.0006579434125264084,182.0
0.014525350663461722,0.0033637999673862104,0.004383213328158793,0.0005498637302970343,0.985,0.0029439202887759515,0.0044708208122626525,0.0006283419879187971,187.0
0.018262638671634097,0.000793417013241712,0.008684957002211982,0.0075380178846253315,0.9846666666666667,0.002624669291337273,0.002114889262112976,0.0009119295818696863,192.0
0.021512839336840745,0.00826819753438953,0.00981338600104209,0.0046697058899204565,0.9826666666666667,0.004027681991198194,1.9793054951943815e-29,1.441911873764838e-29,197.0
0.0019148086624530454,0.00019621370470189104,0.001811164334261169,0.0008849490081721207,0.7206666666666667,0.022050447211388324,0.09484490650090611,0.0024001540700235393,3.0
0.0027331493329256773,0.00034985089539561184,0.001020525999289627,0.00022252156737156387,0.7863333333333333,0.04028509512076256,0.09558469104633453,0.0020038032440302285,4.0
0.007226702994861019,0.007403720933125381,0.001352062332443893,0.00033641823598700967,0.8449999999999999,0.015641824275533435,0.0937064114216916,0.0021902457155588595,6.0
0.0029849533311789855,0.0012924638876654238,0.0013388966714652877,0.0005072971665354001,0.9100000000000001,0.020215505600075092,0.09342884514332252,0.0014425518997838514,8.0
0.004205157000493879,0.0026698760692851803,0.0011990703254317243,0.0005795472163723971,0.9416666666666668,0.007845734863959846,0.09333435490467816,0.0011842249719091831,9.0
0.004380701337746966,0.0015764266366626416,0.0032753399961317578,0.002954661625617791,0.9393333333333334,0.011897712198383124,0.09172710257299965,0.0014414150223747905,11.0
0.004022778996538061,0.0025169179428721294,0.0010552123324790348,0.00032601178175030204,0.9536666666666666,0.002867441755680878,0.09028348312935759,0.0019361315767058998,13.0
0.0021792663319502026,2.9544584703602237e-05,0.0008297689976946762,2.0734326201556474e-05,0.9333333333333332,0.01452201394052795,0.08974348036602015,0.00014852884902847273,14.0
0.004227963669109158,0.0025404173695120023,0.0011334853334119543,0.0003391853975719322,0.9499999999999998,0.008602325267042634,0.08964399152485943,0.0011887101296303379,15.0
0.0026233833292887234,6.402636987487041e-05,0.0010494350038546447,3.317088452309495e-05,0.956,0.007788880963698622,0.09031753726008179,0.0010417510170446843,16.0
0.002934143000553983,0.00010341183455769734,0.0010539003318020452,3.129122606810565e-05,0.9606666666666666,0.003299831645537225,0.08911501922159053,0.00042329068428241024,18.0
0.0034649016646047435,0.0007742980603824991,0.0017508056674463053,0.0006064987328016657,0.9613333333333333,0.004784233364802446,0.0879286955874138,0.0028197007032985514,19.0
0.003901370335370302,0.0009270355017888351,0.0014814023355332513,0.0004479011392217861,0.9633333333333333,0.004496912521077351,0.08838073013597175,0.001613407754858211,20.0
0.0044506210009179386,0.0019735535734063288,0.001352573002805002,0.00025790288032027437,0.9676666666666666,0.007039570693980965,0.08735748584226662,0.0005727362940230916,21.0
0.0034626196623624614,0.00028253440772852274,0.0012264589992507051,7.261432495284207e-05,0.968,0.0043204937989385775,0.08726962523306091,0.002422067325849905,23.0
0.0030214629999439544,0.00017852070829006995,0.001057663660806914,2.7262081482746254e-05,0.9706666666666667,0.005734883511361756,0.08579765799032794,0.002375384719035409,24.0
0.005023433332098648,0.0013325104113327462,0.0017682320030871779,0.0005267301500599012,0.9633333333333333,0.00659966329107445,0.08537145040925982,0.0014532751010806156,26.0
0.006957481333908315,0.002052812881740533,0.003009675997115361,0.001308008207456144,0.9733333333333333,0.005436502143433369,0.08511550114854242,0.0023073434458679093,28.0
0.0035077926683394858,0.0004896859915168377,0.0011793190011909853,4.268668022653731e-05,0.977,0.004242640687119289,0.08330102333785624,0.0015141256879000998,29.0
0.003426718001719564,0.000431398620519129,0.0013221016658159594,0.00017068681711802426,0.9766666666666666,0.005436502143433369,0.08188829365547633,0.0011916187218353066,30.0
0.003637102660529005,0.00047054991040799304,0.0012760233318355556,0.0001432793546704788,0.9729999999999999,0.0035590260840104404,0.08119577586569643,0.0023190141684107895,31.0
0.004135987338183138,0.0009099444248076841,0.0013341676676645875,6.199541417541268e-05,0.9776666666666666,0.004027681991198194,0.08160210674509683,0.001254475993628334,33.0
0.003810840998388206,0.0003321532071159355,0.0015367336648826797,0.00026223688848788065,0.9756666666666667,0.006236095644623242,0.07877889950959556,0.0013603121185440672,34.0
0.004363037000681895,0.0012203656724691565,0.0014082419996460278,6.646965425691346e-05,0.9756666666666667,0.0036817870057290905,0.07937191082015133,0.0020609963932051176,35.0
0.004016873329722633,0.0005390442881399393,0.0021824553405167535,0.0005477893942241535,0.9746666666666667,0.004189935029992182,0.08013954842724542,0.0033702187556308555,36.0
0.005716047337045893,0.0016109435666328785,0.0022153876634547487,0.0007447173687828111,0.9780000000000001,0.0028284271247461922,0.08044610375243207,0.0011594740044855133,38.0
0.008078596001723781,0.003187932461486988,0.003781992660757775,0.0008114597527788839,0.9763333333333333,0.005734883511361756,0.08030554810896733,0.0012441598559039002,39.0
0.005420589659479447,0.0008103408901350295,0.0023731693315009275,0.0004450360457549963,0.9766666666666667,0.0016996731711975965,0.07883229483524104,0.0005409093092356667,40.0
0.012517393663680801,0.004149734580634301,0.007613942997219662,0.004118566649655431,0.9803333333333333,0.003299831645537225,0.0765332443704319,0.0026041466416366517,41.0
0.006270363669803676,0.0009964440997838246,0.0022751786697578305,0.00030079939927918256,0.9813333333333333,0.0024944382578492965,0.07317475246875445,0.0014812765325369279,43.0
0.008926365000661463,0.0028529091788325914,0.003240772998348499,0.0008479768465147495,0.9753333333333334,0.005906681715556456,0.074923797677304,0.0013831050283537088,44.0
0.006394273004843853,0.0015289260872584079,0.0045795123345063376,0.0018673211654298863,0.9790000000000001,0.00355902608401044,0.0740081252167492,0.0027627800103898975,45.0
0.009222542998031713,0.00327194254875445,0.004425789336285864,0.002198452528547559,0.977,0.002828427124746193,0.07342529355695253,0.0016345325301027054,46.0
0.007710707335111995,0.0016355344551777953,0.0029817026709982506,0.0006776986854061329,0.98,0.0021602468994692888,0.0739338226442599,0.0031670501599555863,48.0
0.00968119766912423,0.0064226898334204955,0.0058625623350963,0.003607133081220027,0.9796666666666667,0.004027681991198194,0.07289687966527082,0.0013619549133710848,49.0
0.010985377676358135,0.0036449210182860573,0.003682625664320464,0.00044838638229206443,0.9819999999999999,0.005354126134736342,0.07150750491338305,0.0007915547378296694,51.0
0.007315936668116289,0.0009938315461055867,0.00515679666326226,0.0030333589017195028,0.9806666666666667,0.004027681991198195,0.07152360685869112,0.00080218254570326,53.0
0.014540018334325092,0.006253224334428493,0.0044902893278049305,0.001504289604547097,0.9796666666666667,0.003299831645537225,0.07087387192478399,0.0013146573246736444,54.0
0.010530379338888451,0.001543212971104112,0.012799910332735939,0.007957060166735265,0.9790000000000001,0.0037416573867739447,0.07161759320937873,0.0004901389066131582,55.0
0.0073165446616864456,0.0013129341108237553,0.0029359346663113683,0.00033945028259875775,0.981,0.002828427124746193,0.06737889912656929,0.001032243253993555,56.0
0.010824603004342256,0.0033492830924926158,0.0032959413316954547,0.0008901712703189047,0.9780000000000001,0.0028284271247461922,0.06732023211676666,0.0016169243245616814,58.0
0.014543901668124212,0.009450296056082854,0.003766508336411789,0.0005884084995103026,0.9796666666666667,0.0038586123009300786,0.06751478156444372,0.0018170023820705226,59.0
0.008194812330960607,0.0002976703525152838,0.00319476833101362,0.00060735583170848,0.9776666666666666,0.0020548046676563273,0.06439840821689519,0.00113071117762655,60.0
0.007934485998703167,0.0004248676916192412,0.005322381335039002,0.002092079088606567,0.983,0.0035590260840104404,0.06670994275333103,0.0019392937556104955,61.0
0.009117621661668332,0.0015896154518292868,0.0037123550040026507,0.00043824095088766115,0.981,0.0014142135623730963,0.06840651764399884,0.0038696319266373256,63.0
0.016137065666650113,0.004703941577367259,0.00393063801069123,0.00107113645185715,0.9816666666666666,0.003399346342395193,0.06544198230633319,0.0018436916311533242,64.0
0.014409213666416084,0.001589636680111812,0.008401712339643078,0.0034543188048046063,0.98,0.0016329931618554536,0.065585492055608,0.0013947499352449896,65.0
0.009140377670216063,0.00024791944532137053,0.0033289136675496898,0.0008044765164151169,0.9833333333333333,0.0030912061651652374,0.0634537971627518,0.002258822709444632,66.0
0.007885410998521062,0.0004092534828100453,0.010336591668116549,0.010241575422223901,0.9826666666666667,0.0041096093353126546,0.06630462232821875,0.0032212993181026366,68.0
0.012994101663934998,0.0011015897689287963,0.006412890666979365,0.0047598028023939564,0.981,0.0032659863237109073,0.06370124541136996,0.0008538642153005211,69.0
0.010149567999178544,0.0033972862176106003,0.006293659326426375,0.005427609266680736,0.9836666666666667,0.004189935029992182,0.06267899447633708,0.0015462327683296248,70.0
0.026942308662304033,0.022971716528782608,0.006466726670623757,0.004348308657397298,0.981,0.0029439202887759515,0.05903060920910869,0.0015253496509360963,71.0
0.010258905997034162,0.0014058800807897286,0.003992648998973891,0.0007011391825494147,0.984,0.0043204937989385775,0.05845928204873461,0.0020477791630988543,73.0
0.010035810667128922,0.002316490215371542,0.0035037099975549304,0.0005495087272185244,0.9859999999999999,0.0021602468994692888,0.06227175173161618,0.0011754114972530492,74.0
0.011714056667794162,0.0022614000187382104,0.006172077662389104,0.003134392641855928,0.9813333333333333,0.004784233364802446,0.05685832893695275,0.0035889958542926945,76.0
0.01830221733932073,0.007510977907960079,0.018142198998248205,0.014807941080914194,0.9846666666666666,0.002867441755680878,0.06124689182832119,0.0013355531575469626,78.0
0.015224268334956529,0.007633020901356023,0.00787210833611122,0.002487096759315814,0.9819999999999999,0.00509901951359279,0.05715917344798474,0.001598382002946865,79.0
0.011763874339521863,0.0019865201031708498,0.0040002729995952295,0.0005799387879323849,0.9843333333333333,0.004496912521077351,0.05912690787820125,0.00044080485880758856,80.0
0.009836028659871468,0.0019571471292116034,0.0030339409956165278,0.0001786073289311367,0.9836666666666667,0.004189935029992182,0.057533552616872215,0.0020999788159602986,81.0
0.009351869327171395,0.0018785742124834194,0.0033003490001040823,0.0006579741456414832,0.9796666666666667,0.00659966329107445,0.05599988537006242,0.0018913244693284535,83.0
0.008999569996376522,0.0015766185800048333,0.003761294336679081,0.0007153946502036732,0.9836666666666667,0.003399346342395193,0.05536817557231714,0.0033925068858244992,84.0
0.009919931665839007,0.003037037864704808,0.0032524839965238548,0.0004310316849651653,0.9823333333333334,0.0018856180831641283,0.057142194453498385,0.0034168488727946648,85.0
0.01213387200065578,0.0022513603886491276,0.008201539671669403,0.0031338890216235146,0.9846666666666666,0.0026246692913372725,0.05669725223759418,0.0018768227963859132,86.0
0.010186766667175107,0.0013807402961739928,0.012762396998975115,0.011812602742156618,0.9843333333333333,0.0020548046676563273,0.0516944814549076,0.002645388825320276,88.0
0.01239562399374942,0.003909000658761013,0.005666822995408438,0.0030130004611617083,0.9796666666666667,0.004784233364802446,0.05342158058855049,0.002687346601645687,89.0
0.013783088671819618,0.003405592665320755,0.007633334995868306,0.001522395156093303,0.9843333333333333,0.002867441755680878,0.05276695446086733,0.002709318859659615,90.0
0.010533273331626939,0.0022871745744066085,0.005088714329758659,0.0012894931584321856,0.9836666666666666,0.003299831645537225,0.05391187288340593,0.0019510274594019932,91.0
0.014588654337179227,0.002024242430714426,0.00873663799817829,0.006066670907694214,0.9816666666666666,0.004988876515698593,0.049793679025499867,0.0023601584172564687,93.0
0.015129528003550755,0.004124312946453267,0.011922554670794247,0.004466328646673977,0.9819999999999999,0.0043204937989385775,0.04649646054474391,0.0020551511133793648,94.0
0.012703663329981888,0.003278002766231354,0.009478696001072725,0.004452037049529355,0.9826666666666667,0.0009428090415820641,0.04844225995703572,0.0016057775486270388,95.0
0.013755882668192498,0.0009116402157740206,0.0030353360052686185,0.0005637567913708092,0.9873333333333333,0.0012472191289246482,0.049016624177104916,0.003004385012808876,96.0
0.013918178000797829,0.0036195781641662206,0.003921986334413911,0.0009568091010444608,0.985,0.002828427124746193,0.04650631854413928,0.0017093402906611847,98.0
0.009629736664161706,0.0015050684512562809,0.010641722673123391,0.006255291839768128,0.9836666666666667,0.005312459150169748,0.04798415568799783,0.00256041329409627,99.0
0.01827676599593057,0.00752545791636133,0.0073247866675956175,0.004016508350914589,0.983,0.0037416573867739447,0.04720034527008582,0.003699997400159193,101.0
0.016275919338416617,0.010109936140462837,0.004616126000958805,0.0018639633860993896,0.9836666666666666,0.0038586123009300786,0.0435687719676632,0.001524491512294282,103.0
0.011045531335791262,0.0013547173357773459,0.015266434663014175,0.009348960720346446,0.9826666666666667,0.003399346342395193,0.045910331539836445,0.0018221480080628668,104.0
0.016382120666094124,0.007473013681686987,0.004713691669167019,0.0008232382091849322,0.9846666666666666,0.004784233364802446,0.04590114951265772,0.004143629282957685,105.0
0.01859055966876137,0.0057785647994486695,0.006935597334328729,0.003350371577177442,0.9833333333333334,0.0016996731711975963,0.04686043107504593,0.0016638949868918703,106.0
0.013132198335370049,0.002536172265739034,0.006735579333811377,0.004628282511876156,0.9819999999999999,0.0028284271247461922,0.04683435890367607,0.0010040611384769266,108.0
0.01620031666243449,0.006389545099003114,0.008084770665542843,0.0050693902482178855,0.9860000000000001,0.00637704215656967,0.04283295286730726,0.002405121315787812,109.0
0.021292542335383285,0.0036686526381473836,0.009324089003105959,0.00657673907555656,0.9843333333333333,0.005249338582674546,0.03980213895841411,0.001740979821532293,110.0
0.016203742668343086,0.007233917835254095,0.006737401999998838,0.003423763989121003,0.9836666666666667,0.004027681991198194,0.04187541664352704,0.0004874978011996254,111.0
0.009183985331522612,0.0012019670096111324,0.004869361330444614,0.0023085128034050543,0.9843333333333333,0.005906681715556456,0.040114341846886066,0.0014618844466654172,113.0
0.010703641334354566,0.001536536121298918,0.00839230333319089,0.007513668716966438,0.9826666666666667,0.004027681991198195,0.040162896335279356,0.0014040292094126884,114.0
0.010957906667802794,0.003029809256369675,0.004697459997260012,0.0007716697329979097,0.9846666666666667,0.004027681991198195,0.04029815363063737,0.003219297758511939,115.0
0.014239878000807948,0.004539091949171153,0.004768846328564298,0.0007771748454534843,0.9826666666666667,0.005436502143433369,0.041207308886089734,0.0007289976596147386,116.0
0.011549727331536511,0.0025470046089584764,0.004166855665971525,0.0005440926283733442,0.9813333333333333,0.002867441755680878,0.03791987684423967,0.003239516939198915,118.0
0.018609052000101656,0.00547693111517316,0.013326403340518786,0.009998540569562429,0.9863333333333334,0.0023570226039551605,0.036799155250712375,0.0017634709066533757,119.0
0.02145528000255581,0.006939863890159721,0.004217284663657968,0.0005184203940084689,0.9819999999999999,0.0037416573867739447,0.038857505413208725,0.0035196698840978488,120.0
0.018246457004958454,0.005320781094368164,0.004803498328935045,0.000670833332781707,0.9863333333333334,0.0016996731711975965,0.03617476625290879,0.0020222256822188408,121.0
0.016531678003957495,0.005672200029950595,0.0046799869936270016,0.0012139756109815093,0.9853333333333333,0.0023570226039551605,0.03676966292216347,0.000927793364561849,123.0
0.02411778999764162,0.008259219945162483,0.0045166449951163186,0.0006556736715201608,0.985,0.004966554808583784,0.03404924846840707,0.0021135888780579315,124.0
0.015968831668336254,0.005036771887707578,0.006755832995016438,0.0023659020630966776,0.9836666666666667,0.002624669291337273,0.03395584096268923,0.00206592957815987,126.0
0.01187207966480249,0.002516142478663304,0.006746995335561223,0.004158598302371647,0.9866666666666667,0.004714045207910321,0.033956013102593906,0.002303582902736488,128.0
0.01671909432722411,0.01001708820896603,0.004071620001923293,0.000341343464750216,0.985,0.006377042156569669,0.03302186758566238,0.0016058683018506069,129.0
0.014436309997108765,0.004351246107431197,0.007133381994208321,0.0013042153814006936,0.9836666666666667,0.002624669291337273,0.03206645542407007,0.0018128143136294116,130.0
0.017305882332342055,0.00515430265649895,0.012310565003038695,0.007163364641911512,0.9836666666666667,0.004784233364802446,0.03116789223670552,0.001508488828868801,131.0
0.02127202399909341,0.006277379695437206,0.004790670000753987,0.0007270119698240252,0.984,0.0016329931618554536,0.03217973330504632,0.0011841293037313733,133.0
0.011491236669826321,0.0012737141210696981,0.008248232663997138,0.002856094628362655,0.9846666666666666,0.0026246692913372725,0.029949952464830787,0.0021985986662738104,134.0
0.013915229996200651,0.001980406389954941,0.005549706664169207,0.0020598717586721173,0.9843333333333334,0.0016996731711975965,0.029082871117807146,0.00046799522888243896,135.0
0.02564268233254552,0.010119719860988493,0.007526053004160834,0.0033756988695442984,0.9860000000000001,0.004082482904638634,0.030957238946076035,0.002670053026745918,136.0
0.020416311667455982,0.002673426006355519,0.009486749001856273,0.004334431038813494,0.9846666666666666,0.0033993463423951926,0.029623727097861204,0.00302556527404097,138.0
0.020722698667668737,0.011775510595214422,0.007014540669236642,0.0030260303491424917,0.984,0.004242640687119289,0.02749659150537066,0.00035849000093996376,139.0
0.011023126658983529,0.0017934095970727254,0.0035354176652617753,0.0006914939735128055,0.9876666666666667,0.0012472191289246482,0.027897752474030053,0.0028033679974080153,140.0
0.015817543331650086,0.0014489621118464184,0.0044080203321451945,0.0007984210003411277,0.9826666666666667,0.0024944382578492965,0.026884163626571447,0.0017869402185602932,141.0
0.016226595665405814,0.005418789020374939,0.0038546059998528412,0.0008134321760662226,0.985,0.0035590260840104404,0.02561327102061187,0.0012038947017125215,143.0
0.015395788999740034,0.0038857990588859652,0.006182514664639409,0.004734809633146055,0.985,0.004546060565661956,0.025882687159670143,0.0019509881754788093,144.0
0.012464028666727245,0.004330135844003352,0.005256824331202854,0.0013338430681325538,0.9866666666666667,0.0020548046676563273,0.027661871313606538,0.0009098213804185749,145.0
0.016656961335684173,0.00356297803062691,0.010618878994137049,0.00904340232068203,0.985,0.0029439202887759515,0.024908873375922375,0.00041516883434443696,146.0
0.01651117766353612,0.004574593513054538,0.005192157332203351,0.0007132854676275938,0.9826666666666667,0.004784233364802446,0.025152852154160587,0.002085672955583104,148.0
0.012366665333199004,0.0007620376312105633,0.00690597333596088,0.0012304142088673338,0.9836666666666667,0.002867441755680878,0.022507704660350653,0.0020643689097869893,149.0
0.013374986665439792,0.004140045993540111,0.009078089002287015,0.00628451768921024,0.985,0.0035590260840104404,0.02381357312193359,0.0022850075300789585,151.0
0.015348410330868015,0.004475710551412373,0.00715188499695311,0.002462799131033559,0.9860000000000001,0.0032659863237109073,0.022591140990779714,0.002306082001654929,153.0
0.015187389333732426,0.0033680739504888006,0.005463985663178998,0.002333288679794592,0.9853333333333333,0.004642796092394711,0.020172292442094567,0.002211278283061929,154.0
0.018869559998468805,0.0070653898135074325,0.005981919001593876,0.003637973992014227,0.9853333333333333,0.0016996731711975965,0.02090413773898776,0.002771600102411362,155.0
0.012949935999737741,0.0013928671653729967,0.008473025334145253,0.005037220806414388,0.9876666666666667,0.004496912521077351,0.020777238098137182,0.003967611228339341,156.0
0.02020338700094726,0.006383778797689076,0.009962987004352422,0.0038582121473316076,0.9863333333333334,0.004496912521077351,0.020634475856507125,0.0010480616858395222,158.0
0.017164025664290723,0.0016480015764842651,0.0043096446606796235,0.0008320634586566477,0.984,0.004966554808583784,0.01817385436506899,0.001525505729085116,159.0
0.01918052066563784,0.008119953558042124,0.018077251336459692,0.009566890276043601,0.984,0.004082482904638634,0.016317361928318463,0.0008915786302571698,160.0
0.022173246000117313,0.00593554080667592,0.006041418668852809,0.003195497048063707,0.9846666666666667,0.0020548046676563273,0.019800855681543595,0.001264225740414697,161.0
0.012986490997718647,0.002752851240942607,0.006420760328182951,0.0030571566919402214,0.985,0.0021602468994692888,0.0162953389439309,0.0017962147276346352,163.0
0.01648523666275044,0.0059936331961820645,0.0035309980012243614,0.00045982966976660365,0.984,0.004242640687119289,0.014949211793287792,0.0016082028759644127,164.0
0.0193608796641153,0.009425323373903331,0.007593908662480923,0.0038691978192784636,0.9826666666666667,0.002867441755680878,0.014886047439117365,0.0019336991498004376,165.0
0.009913185000186786,0.0006952798252145943,0.006274475337704644,0.004479555653009513,0.9859999999999999,0.004966554808583784,0.013659016947260065,0.0038061567788928424,166.0
0.015966939002585907,0.004766137033875894,0.00347658066796915,0.0003747747515399932,0.985,0.002828427124746193,0.014062935076766037,0.0006320677093445544,168.0
0.013293061002817316,0.0012848318704471245,0.0036428939977971217,0.0005216929300355589,0.9860000000000001,0.004546060565661956,0.013372987846410639,0.0005055681405222256,169.0
0.015608765999786556,0.001112894340245582,0.004739540667893986,0.00024022762749076077,0.983,0.0021602468994692888,0.013406231564025853,0.0008176446240605543,170.0
0.016377951003960334,0.006916757377711784,0.0034302189936473346,0.0001853628401479545,0.983,0.007874007874011818,0.010698748044612287,0.0009692067256307982,171.0
