training_time_mean,training_time_std,evaluation_time_mean,evaluation_time_std,calinski_harabasz_score_mean,calinski_harabasz_score_std,davies_bouldin_score_mean,davies_bouldin_score_std,adjusted_rand_score_mean,adjusted_rand_score_std,adjusted_mutual_info_score_mean,adjusted_mutual_info_score_std,homogeneity_score_mean,homogeneity_score_std,completeness_score_mean,completeness_score_std,silhouette_score_mean,silhouette_score_std,num_components
1.586135196665661,0.273986005743544,0.0047729026664455,0.0031058472072333,257.0678692671835,5.579384145778334,1.9194710575972729,0.0221645589647251,0.4699619542445631,0.0107700225509684,0.5174944383654473,0.0079253722945215,0.4178797770710579,0.0066328085309003,0.6813561746266948,0.009785681864631,0.2168058410699651,0.0033266486987614,2
1.3557721789996624,0.0456948393967155,0.0112283303339305,0.0094802885187406,215.28847553469777,3.691190220899812,2.0970316982328536,0.0108297313627484,0.7840384687442241,0.0150903240634635,0.7473066431140492,0.0154302229543051,0.7451118078882258,0.015784142396452,0.750448790803777,0.0150176557720603,0.2007069384334747,0.0034266524216115,3
2.0237022086657817,0.3651442345405919,0.005652743999235,0.002729710119602,175.69757957919668,2.696353065885833,1.957800266968721,0.0179895527925281,0.665239570053609,0.0139220199365966,0.6755117373110265,0.0140610629425769,0.7584722748533145,0.0159999993600378,0.6102023290636833,0.0124840788545447,0.1515118280866994,0.0025325967992318,4
1.9622583786646528,0.2455478461849081,0.0057152370003071,0.0008583204237546,156.91999545466342,2.887052290163004,2.0395894805366037,0.060169032728294,0.5695357430422404,0.0117005579103787,0.6498600895551845,0.0135745886852447,0.7962013383814202,0.0164833208563906,0.5504606559693704,0.0115090064358182,0.1419942319152946,0.0050537944587512,5
2.1459804786669943,0.3717179935959958,0.0040706443335996,0.0014905907059898,139.70214113557722,3.086533875955665,2.362833352831654,0.0548051486602812,0.5031134397976286,0.0018880628259836,0.6423315875442629,0.0043659819403537,0.8442253803746812,0.006134205369133,0.5199952972402186,0.0033619660760223,0.1481267366093237,0.0059683986464609,6
2.524960369665981,0.1094818514047051,0.0034917676663705,0.0001878147886675,127.1361472751458,1.2882768778620268,2.262408327307268,0.0098503392085038,0.4571050656247615,0.0101734416749448,0.61646471130089,0.0177350491873888,0.8461050724981437,0.0223671396271944,0.4867800769078697,0.0145298795123283,0.1471357479737861,0.0021913318786779,7
2.401698379000057,0.2302126122973776,0.0068847706655409,0.0022617342961082,117.18287606988548,1.5993559061085572,2.1650445735575805,0.0122828335938734,0.4036549728922746,0.0073568871263665,0.5933465327235513,0.0121288236247256,0.8555666906295096,0.0159005266005057,0.4562879845943415,0.0096747104018382,0.1273829593784967,0.0029715983298532,8
2.85203794333332,0.3808868224787534,0.0048165646658162,0.0029286885091515,108.54060078606844,1.4567550053279643,2.1957889604628504,0.037208036585929,0.3763655117186166,0.0098337818625182,0.5891750411360015,0.0186951949854149,0.8808340516913756,0.0282755773175271,0.4449116752111544,0.0139081116339841,0.1287929533167474,0.0053230866470129,9
1.1482113639989011,0.0523582787370168,0.0011299939991052,0.0001987934808614,102.78392561040188,1.771149349221279,2.200821324847728,0.0295764258617173,0.3500172022125935,0.0111708769424133,0.5814053229829845,0.0204312948073928,0.8971953198336052,0.0300480784432774,0.4325112783409615,0.0153374679565593,0.1304040859581859,0.0017810776651067,10
1.2994923953338002,0.1187407490822694,0.0020551616653392,0.0015015082368269,96.31782526155234,2.737508290697974,2.2781145194554946,0.0379615219985901,0.3281076583702657,0.002698149081211,0.5679881761761795,0.0081132383684697,0.8990259568249944,0.0141295197846285,0.4178332130700388,0.0056878264279447,0.1311965540486266,0.0056887404945601,11
1.1609570739989674,0.0290288971276598,0.0011105496657061,0.000128787700209,90.4736420663346,1.431848527973715,2.2936338282731263,0.0923357383347809,0.3030296188183441,0.0115074897074919,0.5537744179968348,0.0104145943534148,0.8988874639527927,0.013545942379658,0.4030781121739417,0.0081715591920953,0.1233797675784707,0.0071944312911387,12
1.2303661186657944,0.0223852471995094,0.0010964890000953,7.058467149230775e-05,85.43968962018424,1.5336888994523228,2.2974272581923687,0.0782743901981726,0.2835821761188473,0.012081400612986,0.5462069593704657,0.0082822805147226,0.9066868505848428,0.0147041411668011,0.3939518843976414,0.0059513042267164,0.1169101987734253,0.0060560761330208,13
1.3488669413333507,0.0506796336702793,0.0056864896650949,0.0033006465294074,81.01005962489589,1.8387650996164204,2.2861522597883703,0.0567894700639589,0.2651017413680184,0.0045529695025552,0.5348319709329552,0.011276979267288,0.9051284042941404,0.0180332555224249,0.3829033229144747,0.0081186558585885,0.1092687406679405,0.0060195184403092,14
1.3069380029992317,0.0492061868724185,0.001660749000924,0.000352474581567,77.5983080752655,1.346051317553569,2.296484074628172,0.0589357110166988,0.2509250589032079,0.0034584787696068,0.5298131570746953,0.005523362838452,0.9136415946841184,0.0079085212396677,0.3766079228388029,0.0041303573974707,0.1114322980225689,0.0047201562763897,15
1.406346981999377,0.0528802529717334,0.0010243189996496,0.0001023421768216,73.59015428985812,1.6015710812968191,2.2874781219792437,0.0771586274580451,0.2470693302249873,0.0064197556731029,0.5245565518337809,0.0096085600918358,0.9140570910724248,0.0138021269695991,0.3715860010070207,0.0072380961128907,0.1071601734166897,0.0044407966406063,16
1.3383860126668878,0.1178166924366588,0.0022697813328704,0.0012581492653557,71.2055948343343,1.3977659028614986,2.3001691065448444,0.0544921464399905,0.2371849428516925,0.0044798802170996,0.5240525390207388,0.009754371075777,0.9285325934157774,0.0154921510829821,0.3689393599026767,0.0070061525222298,0.1110670401290344,0.0056235667107637,17
1.4620098686670342,0.1279175090641129,0.0015383086671742,0.0008942266572053,67.9814741518196,1.3704992402589486,2.2812569813504453,0.0360780826982819,0.2167033549461137,0.0105716667835541,0.5115672713500072,0.0131882162791317,0.9242483338686602,0.0179133120888993,0.3577781952606826,0.0099313243163743,0.1013799970966264,0.0088048182400893,18
1.3251773626676977,0.0883380951817663,0.0051602323328552,0.0027411611214617,66.1227408640614,1.1158471616505286,2.27665104676346,0.0465917259384775,0.2204580382192347,0.0042579994607114,0.5087293110265844,0.0080934681215757,0.924162929715512,0.0127647574393743,0.3553145690539987,0.0058071272628793,0.1125434347435716,0.0034795273762605,19
1.498110457667887,0.1207347791007341,0.0017285423333911,0.0010135748997885,63.590196986259,1.2980867878589468,2.2605850258460785,0.0983425387965809,0.2047019762941159,0.0107199462197067,0.4996868559322533,0.0112996967595228,0.9225043050671132,0.0167180786334563,0.3472050409075122,0.0083452794694098,0.1008454151142895,0.006965222938383,20
