training_time_mean,training_time_std,evaluation_time_mean,evaluation_time_std,calinski_harabasz_score_mean,calinski_harabasz_score_std,davies_bouldin_score_mean,davies_bouldin_score_std,adjusted_rand_score_mean,adjusted_rand_score_std,adjusted_mutual_info_score_mean,adjusted_mutual_info_score_std,homogeneity_score_mean,homogeneity_score_std,completeness_score_mean,completeness_score_std,silhouette_score_mean,silhouette_score_std,inertia_mean,inertia_std,num_components
1.9853481210011523,0.4256185711410388,0.003617890208261,0.0018335079366491,148.4755729247167,4.23922180032189,1.959439288029989,0.0307183287628451,0.4375200945155989,0.0090950829062093,0.4865048602637709,0.0111099966875029,0.3938227981074614,0.008501454741907,0.6396496730577222,0.0172838555401574,0.2127583461986777,0.0086118009660828,100.50379074450996,100.50379074450996,2
1.4627828245953425,0.3308011425317159,0.0049266509973676,0.0031037533023961,124.06454614417244,2.426657795586753,2.134068432161788,0.024353379005473,0.7808976829767861,0.0201848678633196,0.7440152613857904,0.021762610333215,0.7407943239432074,0.0215326897489558,0.7488601403052003,0.0219474118185236,0.1978298070374543,0.0070156208916703,93.54044586290192,93.54044586290192,3
2.031450366001809,0.219326764685255,0.0036485979973804,0.0017646291706126,103.41744908417532,2.4814743502902425,1.973047772694062,0.0238045609401137,0.6635951069587885,0.0232434145172166,0.6800841740992799,0.0204142062859687,0.7661510721385236,0.0228232899203137,0.6135406920187672,0.0186844734812473,0.1516623110831667,0.0054820165026005,96.11427208737116,96.11427208737116,4
2.42871043579944,0.2506908394258536,0.0048566735989879,0.0023883554798624,92.3233990830253,1.639226908694296,2.017684265087836,0.0121698311513896,0.572350325137994,0.0156729423407125,0.6463575242232504,0.0176601861848196,0.7909555114932745,0.0211969790388623,0.5490070963369175,0.0150576628762043,0.1463218925635726,0.0060950928098842,81.603601157171,81.603601157171,5
2.234353596603614,0.4011927801213527,0.0037464454013388,0.0019437362521995,82.70336275993736,1.631941464380912,2.30287096577652,0.0405672101525858,0.5020965545130415,0.0080003724287615,0.638923239945975,0.0120741356508068,0.8396004536465338,0.0159538184995797,0.5184352478272892,0.0096677905104308,0.1524627982669108,0.0082135311960507,82.9178008649972,82.9178008649972,6
2.32647620140051,0.1392849252086961,0.003938045000541,0.0022417173980577,76.08489748456209,2.5554404285909738,2.18522947023134,0.0820721749656234,0.4642858921932328,0.0083504977531017,0.6206758361588914,0.0074310730293074,0.8525124080204571,0.0097332217738513,0.4911489737931784,0.006101145088502,0.1542735490876958,0.011661315386046,94.77449068813942,94.77449068813942,7
2.7837592627998675,0.2451988090411657,0.0046198764001019,0.0027688009860872,70.08890643803367,2.2673570987479863,2.088638316600209,0.0780139743760586,0.4018161537944665,0.0054629736513769,0.5912791651576658,0.0067948629248614,0.8547379362282408,0.0083375848751464,0.4555601832198094,0.0056707751589513,0.1298471930730101,0.0080530876059257,90.65294908873712,90.65294908873712,8
2.5574515779997453,0.2503197298020433,0.0062302040023496,0.0024794751584154,65.25439309461657,1.8583199115569,2.1303522706318785,0.0554820252668244,0.3714464382202774,0.0047792782690151,0.5853930259122683,0.0037272078549362,0.8790000216099141,0.0085273591824855,0.4426825516194233,0.0020717548952329,0.1367921403466396,0.0059003289478447,88.35630812286261,88.35630812286261,9
3.1389243709971195,0.2530857005845561,0.0023818996007321,0.000834191761755,60.37211158626328,1.3171147263356002,2.215263629234269,0.0545374447478817,0.3491862026556368,0.0073800309020482,0.5721785292042479,0.0069847008695752,0.8824569906882893,0.010031575308583,0.4275982715827863,0.0053720569503196,0.1287467340581388,0.0041474045882377,81.39216902815461,81.39216902815461,10
2.630954369797837,0.3710526203485569,0.0022311230015475,0.0005792327572377,55.99000954619753,1.4199453149389272,2.236126237609963,0.0837203761242633,0.3258337269641946,0.008198303577447,0.5627037442849572,0.0060913615954787,0.8917480654259066,0.01197326659245,0.4156473810268933,0.003993187146744,0.1207009422405561,0.0113027010656904,79.61174596983427,79.61174596983427,11
3.28089195000357,0.1199901299573744,0.0037899066024692,0.0024351096546153,53.30422134534584,1.458771370827976,2.227758845695586,0.0851759209989085,0.301612512063627,0.0083571332593653,0.5567896221595315,0.0036259806235129,0.9070981343865526,0.0052116139091809,0.40655854899506,0.0031737502826465,0.1185603799772176,0.0082795903686136,87.31236526157582,87.31236526157582,12
