training_time_mean,training_time_std,evaluation_time_mean,evaluation_time_std,calinski_harabasz_score_mean,calinski_harabasz_score_std,davies_bouldin_score_mean,davies_bouldin_score_std,adjusted_rand_score_mean,adjusted_rand_score_std,adjusted_mutual_info_score_mean,adjusted_mutual_info_score_std,homogeneity_score_mean,homogeneity_score_std,completeness_score_mean,completeness_score_std,silhouette_score_mean,silhouette_score_std,aic_mean,aic_std,bic_mean,bic_std,num_components
7.8044079232029615,3.185486750148002,0.0328875879989936,0.0017883749490655,32.80671092788443,3.916935931991885,2.512982269813957,0.2017939718270764,0.3253306488438587,0.0355649970989836,0.5158252774565958,0.0209144043222519,0.8230968710945932,0.0215857492676248,0.3830797717427073,0.0200401250267752,0.0196215756846315,0.0180260614243358,1258910.6388820573,436737.5718069133,2716712.666068971,436737.5718069134,17
7.85020284219936,3.2289285009892046,0.0374635093961842,0.002960509071384,27.714546418400243,0.9691725142512077,2.5507442581373394,0.1698783606173932,0.2726025800106066,0.026486894002555,0.4660675464472854,0.0275125787000946,0.7611481587722857,0.059968653606214,0.3447150421512492,0.0185748821721997,0.0150548196097083,0.0107900535512412,2007124.9464684492,776163.8260239708,3550680.292721043,776163.8260239707,18
7.02388701980235,3.281723220881707,0.0390930527966702,0.0038213431147709,27.425304749278457,2.4185897130892218,2.5752477135571104,0.1062884938013142,0.3005632836182533,0.0146623850701061,0.4853005862177925,0.0221162370533628,0.7695357039246737,0.0460271864471926,0.362833379841753,0.0130560879640681,0.0035581682579694,0.0136765945932088,3845196.9558715858,2007000.710230805,5474505.621189861,2007000.710230805,19
7.459072222397663,2.092415984154702,0.0390887050016317,0.0015289492607096,28.98506463056278,3.026608775455648,2.3662976747624715,0.1626972547359109,0.3770610936992514,0.0406823356271906,0.5166345280399559,0.0303489916415334,0.7826911837816992,0.0271283118306443,0.3940479366800752,0.0280507837882557,0.0018599000055383,0.0191477585038364,6014457.274809606,4972551.729295171,7729519.25919356,4972551.729295171,20
16.67017538639775,7.963857003355447,0.08345910679490771,0.031808638404638975,24.733881877057485,1.8919426765559921,2.2244765130743978,0.1535965716833117,0.2961179149457778,0.07031927114639511,0.4770089831929618,0.03809524715010816,0.7650887597691458,0.07463117071909807,0.3580723137705676,0.032312260464912264,-0.0032958859325074308,0.027042441227046903,31925345.914300263,13305734.869096393,34069174.49401262,13305734.869096393,25
10.415425565399346,0.7116068156771383,0.07925230200635269,0.024323714556473797,19.517852228187472,2.5544400076189175,2.385662938940818,0.14379017645654676,0.2351022157814548,0.04088344152698017,0.4473946324363546,0.03831075996742884,0.7584262123241958,0.08923770377732226,0.33039075388616573,0.0223740190202303,-0.019278808826813175,0.014772357224596518,62250754.969778195,4984258.462205872,64823350.14481896,4984258.462205875,30
12.14854355319694,2.6244697422867027,0.12187469239870552,0.024315133739332112,19.62160605113962,0.6546979092747248,2.3041467491832934,0.09517555886321727,0.17758020362882715,0.028092821371600293,0.446392166100813,0.019223785562967555,0.9030533842534055,0.007905334352823812,0.31185610203473163,0.015932179406360287,0.011891003804248386,0.010171199758583743,209859999.9674205,26005561.250299465,213290128.33311802,26005561.250299465,40
25.993451693397947,8.203296666058367,0.20367724920215552,0.05778444500002034,16.399410995835858,0.6305186129211175,2.1061803569185917,0.10561172181126349,0.16591668440879864,0.012821673884061547,0.4252348824844042,0.01679939172118816,0.8922100501042796,0.03936383430662429,0.29805724610308115,0.010491532220385395,-0.008104586124211216,0.013814389633451956,278422159.6163997,24178548.240110423,282709821.17275417,24178548.240110412,50
30.35797246940201,3.367934004769002,0.2622548344021197,0.041640787733051944,11.844021830934834,0.3651058153945481,1.9560708240657025,0.047110010287051814,0.11074558592791939,0.009564578480663834,0.3719092704508994,0.010288166455190437,0.9210350651820308,0.017402904889736306,0.26391633698129124,0.006755433269374692,-0.03931047138286711,0.013429937296954268,634585546.1853752,31087740.92242876,643160873.6950138,31087740.92242876,100
51.764118935997246,21.35648111180181,0.725446406393894,0.1593895632253442,9.862511102071533,0.4742116310987606,1.8232320663152966,0.027620645768238028,0.08200414270146308,0.013597125754651598,0.32925670343703395,0.009792154031072642,0.9212300034251175,0.015489517952274377,0.24251242742272586,0.00628594041690197,-0.038662651029583085,0.010495080868190731,867422078.4618943,27774123.452686667,880285071.9248167,27774123.452686667,150
65.90698922320152,29.79629503547052,1.3169451587978984,0.22663656631200585,8.906333245381736,0.17634889880737775,1.6720291074369686,0.012524553824107793,0.08447614588537564,0.011639521100217012,0.31345219693859344,0.007033857548869738,0.9131918751684607,0.015311109622494648,0.23740096709046749,0.004791430296618466,-0.0628116984346233,0.01914542810856194,966702667.5386465,36928957.57695406,983424560.3595245,36928957.57695406,195
