num_components,training_time_mean,training_time_std,evaluation_time_mean,evaluation_time_std,kurtosis_mean,kurtosis_std
2,0.7723933998000001,0.05531520726301821,0.013640549800000023,0.006933249742074136,-1.0210125473673524,0.021802948975206203
3,0.7607480166000006,0.0728979793058515,0.012517050000000297,0.008702659956385679,-0.5498544830363151,0.18164780223181345
4,0.9698919416000003,0.171455336173357,0.02660672500000061,0.00784798980401065,-0.6518564420419347,0.28901378717313275
5,1.4101028251999985,0.20722345847161663,0.00346036680000168,0.002128047626281234,-0.49081975506827213,0.14393104382302274
6,1.5560515413999993,0.27731270850185724,0.0029763752000008027,0.0007318276332487175,-0.1825954979940098,0.19646537310640613
7,6.230019708399996,4.096361177090057,0.003785524800002804,0.0013277973903041975,0.0930463243601738,0.09686144234641522
8,6.61782355,0.2117446606771903,0.003572700200001577,0.0013276768067997313,0.17990657582432343,0.17628182028713565
9,9.299755232999999,1.4043857760201306,0.0051827084000080955,0.0019618201507293604,0.5597852654239022,0.22697072014995562
10,21.391622941400005,1.261520200031577,0.010906525199987981,0.004933000076854659,0.730654391562329,0.24355707342340535
